customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2632-REYBO,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Electronic check,52.0,626.93,No
8370-WESKF,Female,1,Yes,No,45,Yes,Fiber optic,One year,Credit card (automatic),98.24,4413.18,No
4703-CHEZR,Female,0,Yes,Yes,49,Yes,Fiber optic,One year,Credit card (automatic),90.96,4491.54,No
1344-AJTYM,Female,0,No,No,54,Yes,Fiber optic,One year,Electronic check,94.21,5105.04,No
7412-JOMQP,Female,0,Yes,No,37,Yes,Fiber optic,One year,Mailed check,94.59,3520.26,No
6367-PEOFE,Female,0,No,No,9,Yes,No,Month-to-month,Bank transfer (automatic),24.41,220.64,No
7209-BCCTD,Female,0,No,No,63,Yes,DSL,Two year,Electronic check,54.61,3406.51,No
7044-WRULL,Male,0,Yes,Yes,14,Yes,DSL,Month-to-month,Mailed check,66.25,918.79,No
1584-YYEKN,Female,0,No,No,41,Yes,No,One year,Bank transfer (automatic),23.74,972.82,No
1598-BWUOF,Male,0,No,No,15,Yes,No,Month-to-month,Mailed check,22.41,338.56,No
1306-UMNOW,Female,0,No,No,72,Yes,DSL,Two year,Electronic check,65.53,4764.39,No
0877-MRNKV,Male,0,No,No,43,Yes,No,One year,Mailed check,20.72,892.76,No
5941-BSWBQ,Female,0,No,No,21,Yes,No,Month-to-month,Credit card (automatic),22.83,484.06,No
3309-GHLHF,Male,1,Yes,No,58,Yes,No,One year,Mailed check,24.32,1402.31,No
8993-AUQFP,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.45,1219.54,Yes
8520-FPTAF,Female,1,No,No,12,Yes,No,Month-to-month,Electronic check,22.62,271.31,No
7198-KRRYZ,Male,0,Yes,Yes,65,Yes,Fiber optic,Two year,Bank transfer (automatic),100.61,6515.22,Yes
7657-QWJUT,Male,0,No,No,53,Yes,No,One year,Credit card (automatic),22.3,1176.44,No
3071-XRSIA,Male,0,No,No,68,Yes,DSL,Two year,Credit card (automatic),69.3,4757.04,No
3359-IMPLM,Female,0,Yes,No,70,Yes,No,Two year,Credit card (automatic),24.18,1693.04,No
7326-IGLHJ,Male,1,Yes,Yes,44,Yes,DSL,Two year,Credit card (automatic),54.59,2388.74,No
1470-VJFUJ,Female,1,Yes,Yes,15,Yes,DSL,Month-to-month,Bank transfer (automatic),60.62,905.43,No
8117-TCOZE,Female,0,Yes,No,62,Yes,DSL,Two year,Bank transfer (automatic),53.13,3264.89,No
9520-OXQCE,Male,0,Yes,No,9,Yes,No,Month-to-month,Credit card (automatic),20.4,184.6,Yes
1937-ZXFSA,Male,1,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Electronic check,102.26,2260.12,No
3320-FGPQN,Female,1,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),102.34,205.67,No
4098-APDKF,Male,1,No,Yes,62,Yes,DSL,Two year,Bank transfer (automatic),61.41,3839.29,No
2068-ZMBOL,Female,0,No,No,9,Yes,DSL,Month-to-month,Bank transfer (automatic),61.85,558.21,Yes
4918-PNEOL,Male,1,Yes,No,5,Yes,No,Month-to-month,Credit card (automatic),23.76,119.76,No
1214-ZUUJO,Male,0,Yes,Yes,31,Yes,No,One year,Credit card (automatic),22.6,705.69,No
9647-NRGME,Male,0,No,Yes,54,Yes,DSL,Two year,Mailed check,58.67,3169.73,No
0254-ZBIGP,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.98,1172.76,Yes
3631-QEVIE,Male,0,Yes,No,11,Yes,No,Month-to-month,Credit card (automatic),23.78,259.84,No
5529-BMAMT,Male,0,Yes,Yes,68,Yes,DSL,Two year,Bank transfer (automatic),51.16,3468.48,No
0913-YDZRE,Female,0,Yes,No,35,Yes,Fiber optic,One year,Credit card (automatic),88.61,3107.17,No
6575-SMISK,Female,1,No,No,15,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.35,1350.42,No
3527-TJBTW,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),92.36,371.62,Yes
7277-TXSZL,Female,0,No,No,2,No,No,Month-to-month,Credit card (automatic),24.19,48.78,Yes
4637-BOWVH,Female,0,No,No,61,Yes,Fiber optic,Two year,Credit card (automatic),104.7,6428.44,No
8117-GZWPC,Female,0,Yes,No,58,Yes,No,Two year,Electronic check,20.24,1185.03,No
6642-OWPIV,Female,1,No,No,61,Yes,Fiber optic,Two year,Electronic check,86.27,5227.56,Yes
1354-XQYEU,Female,0,No,No,27,Yes,DSL,Month-to-month,Mailed check,71.05,1929.94,No
2775-MGWPK,Male,1,Yes,Yes,9,Yes,DSL,Month-to-month,Mailed check,57.48,518.38,No
5853-GXIJX,Female,0,No,No,17,Yes,No,Month-to-month,Credit card (automatic),20.1,344.23,No
2597-PBNKA,Male,0,No,No,44,Yes,DSL,One year,Bank transfer (automatic),63.87,2793.1,No
3454-EDCNI,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.55,371.56,Yes
1240-DCZDP,Female,0,No,No,11,Yes,DSL,Month-to-month,Credit card (automatic),61.01,668.67,No
8642-FHDEY,Female,0,No,No,38,Yes,Fiber optic,One year,Bank transfer (automatic),99.71,3755.04,No
7841-BWJMO,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,89.28,1797.05,Yes
2406-ISYOM,Male,0,No,No,2,Yes,DSL,Month-to-month,Electronic check,58.49,117.37,No
8897-XNRTU,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Credit card (automatic),74.8,149.52,Yes
0092-VCCAC,Female,0,Yes,No,33,Yes,No,One year,Credit card (automatic),22.05,721.92,No
5470-UTMOM,Female,0,No,No,46,Yes,Fiber optic,Two year,Electronic check,99.65,4552.44,No
9689-RFYQN,Female,0,No,No,19,Yes,No,Month-to-month,Mailed check,20.56,392.42,Yes
2998-CZCSU,Male,0,Yes,No,66,Yes,DSL,Two year,Mailed check,50.39,3354.37,No
7444-WMHNQ,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,90.63,1262.01,Yes
5320-ICPRQ,Female,1,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,97.02,391.49,Yes
8457-QWPYI,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,Electronic check,64.15,258.57,Yes
1378-YPBVG,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,Electronic check,63.92,2504.75,Yes
4874-DYQYN,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Credit card (automatic),53.27,913.26,No
0848-IAKMA,Male,0,No,No,22,Yes,No,Month-to-month,Mailed check,20.74,453.5,No
5866-VNJIG,Female,0,Yes,No,71,Yes,Fiber optic,Two year,Credit card (automatic),94.39,6672.27,No
7726-WRFZS,Female,0,Yes,Yes,72,Yes,No,Two year,Bank transfer (automatic),23.75,1713.92,No
7276-SCSFE,Male,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Electronic check,102.14,1944.62,Yes
3063-NBJDY,Male,0,No,No,47,Yes,DSL,One year,Bank transfer (automatic),64.13,2997.44,No
3922-QNFRR,Male,0,Yes,Yes,31,Yes,Fiber optic,One year,Electronic check,95.48,2947.05,No
1181-YVLMR,Male,0,No,No,0,Yes,Fiber optic,One year,Electronic check,101.37, ,No
4399-OETGK,Male,0,No,Yes,48,Yes,No,One year,Credit card (automatic),23.54,1131.4,No
3486-EHGVR,Male,0,No,Yes,28,Yes,No,Month-to-month,Electronic check,20.9,585.1,No
6956-IXIWP,Female,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,101.27,920.4,Yes
5365-UTAJT,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.01,1405.56,Yes
2996-CHCHP,Female,1,Yes,No,54,Yes,DSL,Two year,Credit card (automatic),57.28,3064.26,Yes
5827-TGINK,Male,0,Yes,No,8,Yes,No,Month-to-month,Bank transfer (automatic),21.67,172.51,No
3887-BGBKV,Female,0,Yes,No,48,Yes,DSL,One year,Bank transfer (automatic),74.71,3589.32,No
0056-XFVLX,Male,1,Yes,No,28,No,DSL,Month-to-month,Credit card (automatic),73.14,2060.75,Yes
5616-PGEFO,Female,0,No,No,4,Yes,DSL,Month-to-month,Bank transfer (automatic),56.13,225.79,No
2788-WDTDD,Male,0,Yes,No,19,Yes,DSL,Month-to-month,Bank transfer (automatic),62.24,1180.44,No
1735-TFOEL,Male,0,Yes,No,21,Yes,No,Month-to-month,Electronic check,23.47,497.65,No
9956-OGNEV,Male,1,Yes,No,29,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.65,2890.94,Yes
3367-TVVOF,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.86,2111.32,No
3738-DPUQH,Male,0,No,No,14,No,DSL,Month-to-month,Bank transfer (automatic),68.5,961.35,No
0890-WWMNA,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Electronic check,100.53,399.25,Yes
4019-KDKQT,Female,0,No,No,7,Yes,No,Month-to-month,Mailed check,22.95,160.12,No
6972-ZCZAM,Male,0,No,No,59,Yes,Fiber optic,Two year,Electronic check,107.28,6295.91,No
3423-GLLVV,Female,0,No,No,25,No,DSL,Month-to-month,Electronic check,57.87,1441.61,Yes
5458-OOCBI,Male,0,No,No,72,Yes,No,Two year,Bank transfer (automatic),24.94,1790.71,No
9089-WZUMM,Female,0,Yes,Yes,57,Yes,Fiber optic,One year,Credit card (automatic),96.59,5485.84,No
8867-SOQOS,Male,0,Yes,Yes,48,Yes,DSL,Two year,Electronic check,56.57,2704.67,No
9350-FFRAS,Male,0,No,No,8,Yes,DSL,Month-to-month,Electronic check,62.22,501.0,Yes
4912-IDEUQ,Female,0,No,No,5,Yes,No,Month-to-month,Mailed check,20.68,102.38,No
2658-EXEUQ,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,107.98,749.85,Yes
4069-RQHLE,Female,1,No,No,13,Yes,DSL,Month-to-month,Electronic check,55.65,720.27,Yes
5551-TREEC,Male,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,73.36,292.34,No
7180-YSQIN,Male,0,Yes,No,72,Yes,DSL,Two year,Mailed check,58.22,4220.34,No
7629-VMKZK,Female,0,No,No,53,Yes,DSL,Two year,Credit card (automatic),60.06,3167.05,No
7832-MVFIT,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,Electronic check,109.36,4250.61,Yes
4592-GVGHN,Male,0,Yes,No,39,Yes,DSL,One year,Electronic check,52.08,2050.74,No
1289-KDMSO,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),97.94,292.66,Yes
2812-QGZDQ,Male,0,No,No,30,Yes,DSL,One year,Credit card (automatic),53.14,1588.1,No
1071-JFDOU,Female,0,Yes,No,29,Yes,No,Month-to-month,Bank transfer (automatic),22.77,659.74,No
1803-LGBNR,Female,0,No,No,11,Yes,No,Month-to-month,Credit card (automatic),23.29,257.01,No
2190-CDIFP,Male,0,No,No,45,Yes,No,One year,Mailed check,20.66,938.28,No
0857-IIGBJ,Female,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,56.6,170.29,No
5242-OQJRD,Female,0,No,No,55,Yes,No,Two year,Credit card (automatic),23.45,1281.44,No
7799-LJEBE,Male,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,53.81,53.59,No
9420-UTXNF,Male,0,No,No,19,Yes,DSL,One year,Electronic check,55.18,1053.32,No
8666-OINTC,Male,0,Yes,No,52,Yes,Fiber optic,Two year,Bank transfer (automatic),88.85,4586.21,Yes
2342-JJEFW,Female,0,No,No,70,Yes,DSL,Two year,Bank transfer (automatic),74.36,5243.58,No
0459-WRYDR,Female,0,No,No,42,Yes,No,One year,Bank transfer (automatic),20.36,854.83,No
4872-HTRKO,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,Credit card (automatic),74.07,590.88,No
8167-VLZFR,Male,0,No,No,12,No,DSL,Month-to-month,Bank transfer (automatic),59.68,715.33,No
3414-EWJOS,Female,0,No,No,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.29,1004.63,Yes
3909-DIHHD,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Mailed check,103.52,1031.06,Yes
6747-DNTKN,Male,1,No,No,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.11,1336.12,No
6082-GAWBP,Male,0,Yes,No,1,Yes,DSL,Month-to-month,Mailed check,71.19,70.64,Yes
6518-ZREXE,Female,0,No,Yes,38,Yes,No,One year,Bank transfer (automatic),24.56,926.31,No
4170-SYVJY,Female,0,Yes,No,13,Yes,No,Month-to-month,Mailed check,23.13,298.11,No
3192-YDWBN,Male,0,No,No,23,Yes,DSL,Month-to-month,Mailed check,59.15,1348.08,No
3004-DYDSU,Male,0,No,No,7,Yes,No,Month-to-month,Credit card (automatic),22.46,155.8,No
4166-WOEZB,Female,0,Yes,Yes,58,Yes,No,Two year,Bank transfer (automatic),22.21,1300.5,No
2856-GBODH,Male,0,Yes,No,23,No,No,Month-to-month,Credit card (automatic),23.45,538.83,No
2059-GQAEB,Male,0,No,No,56,Yes,Fiber optic,Two year,Mailed check,92.44,5182.65,No
0115-IQSAU,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Electronic check,108.64,767.32,Yes
5222-JMWFR,Male,0,No,No,8,Yes,No,Month-to-month,Electronic check,23.29,187.56,No
8601-HZPJF,Male,1,Yes,No,46,Yes,DSL,One year,Electronic check,64.51,2993.77,Yes
4364-KKAOW,Female,0,Yes,Yes,69,Yes,Fiber optic,Two year,Electronic check,92.42,6416.01,Yes
0404-BTPGD,Female,1,Yes,Yes,40,Yes,DSL,Month-to-month,Mailed check,55.18,2194.49,No
3412-BVWPI,Female,0,Yes,No,62,No,DSL,Two year,Credit card (automatic),67.05,4136.4,No
0952-TMTEA,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.5,517.61,Yes
4550-VFLXX,Male,1,No,No,37,Yes,Fiber optic,One year,Credit card (automatic),102.38,3794.59,Yes
5914-VAJSZ,Female,0,No,No,37,Yes,Fiber optic,One year,Mailed check,91.85,3388.45,No
2183-YCSTU,Male,0,Yes,Yes,34,Yes,No,Month-to-month,Electronic check,20.47,693.29,Yes
5920-QQDRI,Male,0,No,No,54,Yes,No,Month-to-month,Electronic check,22.66,1211.53,No
8608-TNQBM,Male,0,No,No,49,Yes,Fiber optic,Two year,Electronic check,99.93,4884.49,No
7538-GMYHK,Male,0,Yes,Yes,30,Yes,No,Month-to-month,Credit card (automatic),23.0,692.91,No
0017-CEKAM,Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Mailed check,101.75,1327.57,No
4439-NJYWC,Male,0,No,No,56,Yes,No,Two year,Bank transfer (automatic),20.41,1146.92,No
4288-FPMXU,Female,0,Yes,No,59,Yes,No,One year,Electronic check,23.67,1382.93,No
0500-UFWNT,Male,0,Yes,Yes,55,Yes,No,Month-to-month,Bank transfer (automatic),21.92,1213.42,No
4094-UQTKJ,Male,0,No,No,46,No,DSL,One year,Credit card (automatic),54.86,2503.02,No
9251-SDPKM,Male,0,Yes,No,6,Yes,No,Month-to-month,Bank transfer (automatic),23.31,140.65,Yes
8363-TEJMJ,Female,0,Yes,No,46,Yes,Fiber optic,Two year,Credit card (automatic),105.1,4854.66,No
0140-OHRWO,Female,0,No,No,17,Yes,No,Month-to-month,Electronic check,22.15,376.36,No
4617-YGEMT,Male,0,No,No,44,Yes,No,One year,Electronic check,20.86,920.88,No
2569-VIJPA,Female,0,No,No,60,Yes,Fiber optic,Two year,Credit card (automatic),109.13,6606.24,No
2381-SHOTM,Male,1,No,No,1,Yes,No,Month-to-month,Electronic check,21.5,21.55,Yes
5962-FRKJA,Male,0,Yes,No,20,Yes,DSL,One year,Bank transfer (automatic),66.3,1338.55,No
3433-IPUWE,Male,0,Yes,No,45,Yes,Fiber optic,One year,Electronic check,94.97,4312.16,No
3471-OIJJJ,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Electronic check,103.06,102.61,Yes
8615-MHWUZ,Male,0,No,No,5,Yes,DSL,Month-to-month,Mailed check,67.5,340.13,No
7172-DSGBL,Female,0,No,No,67,Yes,No,Two year,Credit card (automatic),24.38,1646.58,No
3490-TWYBA,Male,0,No,No,44,No,No,One year,Credit card (automatic),21.92,962.79,No
7674-TWVTO,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Credit card (automatic),91.05,634.1,Yes
4189-FATCJ,Male,0,No,No,13,Yes,DSL,Month-to-month,Mailed check,50.02,649.51,Yes
1873-BRKLU,Male,0,No,No,57,Yes,DSL,Two year,Bank transfer (automatic),68.55,3894.4,No
5172-ACZGK,Female,1,Yes,No,55,Yes,Fiber optic,Two year,Mailed check,95.66,5251.32,No
6201-ZZEAE,Female,0,Yes,Yes,31,Yes,Fiber optic,One year,Mailed check,99.58,3108.32,No
2067-WYHYL,Female,1,No,No,14,Yes,No,Month-to-month,Bank transfer (automatic),20.55,288.82,No
6842-SMFQH,Male,0,No,No,18,Yes,No,Month-to-month,Mailed check,22.27,403.52,Yes
6418-VCQYG,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),98.86,694.14,No
0895-GROZO,Female,1,Yes,No,35,Yes,DSL,Month-to-month,Electronic check,71.89,2497.26,Yes
7615-YBOEL,Male,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Electronic check,86.39,2827.45,Yes
0918-IXXLC,Male,0,Yes,Yes,66,Yes,Fiber optic,Two year,Credit card (automatic),100.27,6660.37,No
1453-KTBLU,Male,0,Yes,Yes,29,Yes,No,Month-to-month,Mailed check,23.42,677.89,No
6026-TOMHN,Male,0,Yes,Yes,26,Yes,Fiber optic,Month-to-month,Electronic check,97.47,2557.3,No
8902-AXDGU,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.44,2374.37,Yes
5787-CGZWL,Female,0,Yes,Yes,8,Yes,No,Month-to-month,Mailed check,20.22,162.67,Yes
5232-MGLMJ,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.16,560.69,Yes
7937-WPBMV,Male,0,Yes,No,42,Yes,No,One year,Mailed check,22.99,960.14,No
5999-TKKWO,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Credit card (automatic),56.6,620.18,No
1919-HGQGC,Female,0,No,No,66,Yes,No,Two year,Electronic check,24.59,1617.07,No
8585-PHYQI,Male,0,Yes,Yes,70,Yes,DSL,Two year,Credit card (automatic),53.52,3728.78,No
7620-YRCSW,Female,0,No,No,56,Yes,DSL,Two year,Electronic check,58.9,3318.5,No
4987-NWWGF,Female,0,No,No,67,Yes,No,Two year,Credit card (automatic),24.44,1650.43,No
5030-KUWDA,Male,1,No,No,32,Yes,DSL,One year,Mailed check,53.58,1718.57,No
2320-JDJKT,Female,1,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),107.44,2813.5,No
9662-RTANT,Male,0,Yes,Yes,65,No,No,Two year,Credit card (automatic),24.8,1622.65,No
9221-GACZZ,Male,0,No,No,61,Yes,Fiber optic,Two year,Mailed check,107.44,6604.81,No
5280-DYZRF,Female,0,Yes,No,57,Yes,Fiber optic,One year,Electronic check,101.68,5768.65,Yes
7983-OJEOT,Female,0,Yes,No,5,Yes,DSL,Month-to-month,Credit card (automatic),67.75,337.87,Yes
2556-CQAED,Male,0,Yes,No,19,Yes,No,Month-to-month,Mailed check,23.07,435.01,No
0244-QPICC,Female,0,No,No,52,No,DSL,Two year,Credit card (automatic),67.48,3496.46,No
3467-JACGI,Female,0,No,No,54,Yes,DSL,Two year,Mailed check,52.47,2833.73,No
6999-ACHVP,Male,0,Yes,Yes,7,Yes,No,Month-to-month,Credit card (automatic),21.38,148.72,No
7734-OZJSY,Female,0,No,Yes,1,Yes,DSL,Month-to-month,Electronic check,64.0,63.78,Yes
2657-PMAPS,Male,0,No,No,5,Yes,DSL,Month-to-month,Bank transfer (automatic),64.09,318.23,No
0268-MZUXK,Male,0,Yes,Yes,43,Yes,DSL,One year,Bank transfer (automatic),74.58,3177.5,No
7247-LJQQT,Female,0,No,No,67,Yes,Fiber optic,Two year,Bank transfer (automatic),86.36,5752.09,Yes
5845-NJNGZ,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.16,3308.66,No
7070-HZXTH,Female,0,No,No,28,Yes,Fiber optic,One year,Bank transfer (automatic),104.8,2951.49,Yes
1020-RMCGZ,Female,0,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),72.03,72.12,No
4090-EMHRU,Female,1,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,20.35,20.45,No
1424-HCNHI,Female,0,Yes,No,7,Yes,No,Month-to-month,Bank transfer (automatic),21.81,153.09,No
2147-IXZZX,Male,1,Yes,Yes,4,No,DSL,Month-to-month,Electronic check,73.66,295.66,No
1422-HNDMZ,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,Bank transfer (automatic),51.88,575.15,Yes
0827-JZQCB,Male,0,Yes,No,6,Yes,No,Month-to-month,Mailed check,21.31,127.43,No
2758-DWITD,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,Mailed check,106.54,3191.52,No
6238-LHUJB,Female,1,No,No,11,Yes,DSL,Month-to-month,Electronic check,56.23,618.48,No
8217-JLGGZ,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Mailed check,98.62,2351.49,Yes
9697-QJFNA,Female,0,Yes,Yes,71,Yes,No,Two year,Bank transfer (automatic),20.46,1464.2,No
6939-XXFZM,Male,0,Yes,Yes,1,Yes,DSL,Month-to-month,Mailed check,51.91,51.92,No
7168-ZHLBE,Male,1,No,Yes,5,Yes,No,Month-to-month,Bank transfer (automatic),23.49,116.33,Yes
1705-VZUVX,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.84,1210.83,Yes
3560-DHASX,Male,0,No,No,40,Yes,DSL,One year,Mailed check,56.71,2261.61,No
8669-UORCD,Male,0,Yes,No,45,Yes,DSL,Month-to-month,Mailed check,72.31,3232.92,No
5395-GGWFC,Female,0,Yes,No,67,Yes,DSL,Two year,Mailed check,63.52,4243.38,No
1160-OYWNI,Male,1,Yes,Yes,57,Yes,Fiber optic,Two year,Bank transfer (automatic),87.14,5003.69,No
0104-TVZDV,Female,1,No,No,28,Yes,No,Month-to-month,Bank transfer (automatic),22.74,637.62,No
3342-PCALB,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Mailed check,93.31,2321.11,Yes
6325-IXZBJ,Female,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,58.9,175.55,Yes
0677-YYTYV,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Credit card (automatic),103.93,3001.31,Yes
9141-XRSNL,Female,0,No,No,1,Yes,No,Month-to-month,Bank transfer (automatic),21.24,21.26,No
0756-YMDHY,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Mailed check,109.48,438.26,Yes
9291-UYOLF,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Credit card (automatic),54.53,1673.98,No
7363-NKEWX,Male,0,No,No,34,Yes,No,One year,Bank transfer (automatic),24.8,845.43,No
6841-SFHJG,Male,0,Yes,No,37,Yes,DSL,One year,Credit card (automatic),67.18,2485.53,No
5850-UHHMN,Male,0,No,No,36,Yes,DSL,One year,Bank transfer (automatic),58.47,2094.28,No
3041-QVQPC,Female,0,No,No,33,Yes,No,Month-to-month,Bank transfer (automatic),20.86,684.46,No
0307-JFOZF,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Mailed check,99.31,2189.88,Yes
2503-RMRUE,Male,0,Yes,No,61,Yes,No,Month-to-month,Bank transfer (automatic),24.95,1530.95,Yes
7364-PPZCL,Female,1,No,No,53,Yes,Fiber optic,Two year,Electronic check,93.92,4929.62,No
5858-FKHSI,Male,0,Yes,No,17,Yes,DSL,Month-to-month,Credit card (automatic),71.9,1223.73,No
3762-NLUBY,Male,0,Yes,No,28,Yes,No,Month-to-month,Mailed check,24.82,699.59,No
9485-JWWLX,Male,0,No,No,14,Yes,No,Month-to-month,Electronic check,23.56,328.2,Yes
9558-GDSES,Female,0,Yes,Yes,6,No,No,Month-to-month,Bank transfer (automatic),21.21,128.21,No
6593-DLUYH,Female,1,Yes,No,47,Yes,DSL,One year,Credit card (automatic),60.97,2852.33,No
2942-YSECY,Male,0,Yes,Yes,47,Yes,Fiber optic,One year,Electronic check,104.88,4894.67,No
4537-HUENG,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Credit card (automatic),109.81,878.38,No
5437-AMSYL,Male,0,No,No,56,Yes,No,One year,Electronic check,22.99,1274.7,Yes
0225-RKMNI,Male,1,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,101.71,101.95,Yes
7824-TZYZR,Male,0,No,No,12,No,No,Month-to-month,Mailed check,24.62,292.66,No
2608-HLTGW,Male,0,No,Yes,13,No,No,Month-to-month,Bank transfer (automatic),23.45,305.53,No
3005-ANREM,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Credit card (automatic),93.07,374.02,Yes
0187-EWQCE,Male,1,No,No,45,Yes,No,One year,Credit card (automatic),23.61,1056.84,No
5785-AHYRS,Male,0,Yes,Yes,57,Yes,Fiber optic,Two year,Bank transfer (automatic),96.64,5469.97,No
1851-WUQMW,Female,0,No,No,30,Yes,Fiber optic,One year,Bank transfer (automatic),92.9,2771.87,Yes
2302-EDLDO,Male,0,Yes,Yes,43,Yes,No,One year,Mailed check,20.52,890.7,No
2059-VZXCU,Male,0,No,No,72,Yes,No,Two year,Bank transfer (automatic),22.16,1611.34,No
4713-HMDHT,Female,1,No,No,55,Yes,No,Two year,Electronic check,23.36,1295.4,No
0673-QUWWM,Male,0,Yes,Yes,65,Yes,Fiber optic,Two year,Mailed check,109.48,7065.27,No
1248-TJJBL,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),106.15,2567.62,No
3874-YYVMI,Male,0,Yes,Yes,43,Yes,No,Two year,Electronic check,20.36,878.53,No
5742-COHUB,Female,0,No,No,52,Yes,No,Two year,Mailed check,22.4,1172.11,No
4765-FWYKG,Male,0,Yes,No,22,Yes,No,Month-to-month,Electronic check,20.59,453.99,No
7915-VOZJZ,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Mailed check,73.07,1900.08,Yes
3289-SJYWH,Female,0,No,No,31,Yes,No,Month-to-month,Mailed check,24.33,748.99,No
2167-RPYYO,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.38,108.83,Yes
1746-GWPET,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Electronic check,70.92,71.24,No
5662-ZRHAO,Female,0,No,No,6,Yes,No,Month-to-month,Mailed check,20.64,123.97,Yes
2528-EUDKD,Female,0,Yes,No,55,Yes,No,Two year,Mailed check,21.76,1207.16,No
8407-KZZUT,Female,0,No,No,40,Yes,Fiber optic,Two year,Electronic check,99.29,3971.4,No
4385-TPCLQ,Male,0,No,No,16,Yes,Fiber optic,Month-to-month,Electronic check,90.06,1450.22,Yes
7588-KLEHV,Male,0,Yes,No,64,Yes,Fiber optic,Two year,Mailed check,109.69,7033.42,No
0372-HFDBG,Female,0,Yes,No,42,Yes,Fiber optic,One year,Mailed check,94.02,3937.22,No
8727-HTXXJ,Female,0,No,No,2,Yes,DSL,Month-to-month,Mailed check,64.54,129.61,Yes
7555-UEDYL,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),96.08,96.31,No
