Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ITEM-110553,ORD-15527,PROD-1002,3,479.29,0.1,1294.08,1087.02,207.06
ITEM-110554,ORD-15528,PROD-1196,3,747.62,0.05,2130.72,1127.34,1003.38
ITEM-110555,ORD-15529,PROD-1202,1,265.71,0.0,265.71,172.42,93.29
ITEM-110556,ORD-15529,PROD-1436,1,122.38,0.0,122.38,66.39,55.99
ITEM-110557,ORD-15530,PROD-1474,1,374.63,0.2,299.7,203.62,96.08
ITEM-110558,ORD-15531,PROD-1028,3,639.64,0.0,1918.92,1343.25,575.67
ITEM-110559,ORD-15531,PROD-1182,2,282.62,0.2,452.19,351.4,100.79
ITEM-110560,ORD-15531,PROD-1237,1,150.65,0.0,150.65,126.0,24.65
ITEM-110561,ORD-15532,PROD-1391,2,719.44,0.2,1151.1,909.42,241.68
ITEM-110562,ORD-15532,PROD-1012,4,278.83,0.1,1003.79,843.18,160.61
ITEM-110563,ORD-15533,PROD-1065,1,107.64,0.4,64.58,63.94,0.64
ITEM-110564,ORD-15534,PROD-1212,1,510.67,0.0,510.67,417.6,93.07
ITEM-110565,ORD-15534,PROD-1404,1,193.24,0.0,193.24,123.06,70.18
ITEM-110566,ORD-15535,PROD-1144,2,323.35,0.0,646.7,525.22,121.48
ITEM-110567,ORD-15535,PROD-1234,4,735.58,0.4,1765.39,2075.72,-310.33
ITEM-110568,ORD-15536,PROD-1293,4,723.94,0.4,1737.46,2450.44,-712.98
ITEM-110569,ORD-15536,PROD-1206,1,79.42,0.0,79.42,43.57,35.85
ITEM-110570,ORD-15537,PROD-1351,2,678.53,0.0,1357.06,977.18,379.88
ITEM-110571,ORD-15538,PROD-1436,1,122.38,0.0,122.38,66.39,55.99
ITEM-110572,ORD-15538,PROD-1058,5,67.08,0.05,318.63,184.45,134.18
ITEM-110573,ORD-15539,PROD-1137,2,88.99,0.1,160.18,92.32,67.86
ITEM-110574,ORD-15540,PROD-1268,4,678.66,0.1,2443.18,2446.11,-2.93
ITEM-110575,ORD-15540,PROD-1036,2,581.93,0.3,814.7,1030.71,-216.01
ITEM-110576,ORD-15541,PROD-1359,5,416.71,0.0,2083.55,1303.75,779.8
ITEM-110577,ORD-15541,PROD-1393,1,235.05,0.0,235.05,142.8,92.25
ITEM-110578,ORD-15542,PROD-1071,1,5.8,0.15,4.93,3.19,1.74
ITEM-110579,ORD-15542,PROD-1018,1,103.89,0.0,103.89,57.14,46.75
ITEM-110580,ORD-15542,PROD-1131,2,557.38,0.0,1114.76,693.28,421.48
ITEM-110581,ORD-15542,PROD-1433,4,23.97,0.0,95.88,68.16,27.72
ITEM-110582,ORD-15543,PROD-1388,1,388.55,0.4,233.13,213.58,19.55
ITEM-110583,ORD-15544,PROD-1033,1,103.52,0.0,103.52,84.89,18.63
ITEM-110584,ORD-15544,PROD-1103,4,744.71,0.15,2532.01,1562.84,969.17
ITEM-110585,ORD-15544,PROD-1484,4,468.19,0.0,1872.76,1304.4,568.36
ITEM-110586,ORD-15544,PROD-1494,1,683.66,0.0,683.66,395.8,287.86
ITEM-110587,ORD-15545,PROD-1179,2,434.44,0.0,868.88,574.36,294.52
ITEM-110588,ORD-15545,PROD-1123,1,496.52,0.05,471.69,358.63,113.06
ITEM-110589,ORD-15545,PROD-1232,2,644.25,0.0,1288.5,646.34,642.16
ITEM-110590,ORD-15546,PROD-1142,3,441.27,0.0,1323.81,988.95,334.86
ITEM-110591,ORD-15546,PROD-1089,2,510.15,0.0,1020.3,631.22,389.08
ITEM-110592,ORD-15547,PROD-1181,1,778.76,0.0,778.76,553.45,225.31
ITEM-110593,ORD-15547,PROD-1322,1,245.72,0.05,233.43,195.1,38.33
ITEM-110594,ORD-15547,PROD-1089,2,510.15,0.0,1020.3,631.22,389.08
ITEM-110595,ORD-15548,PROD-1034,3,282.11,0.15,719.38,693.99,25.39
ITEM-110596,ORD-15549,PROD-1197,2,682.15,0.1,1227.87,724.12,503.75
ITEM-110597,ORD-15550,PROD-1430,1,536.38,0.2,429.1,314.33,114.77
ITEM-110598,ORD-15550,PROD-1127,4,441.04,0.2,1411.33,1580.47,-169.14
ITEM-110599,ORD-15551,PROD-1353,3,582.95,0.15,1486.52,1266.09,220.43
ITEM-110600,ORD-15552,PROD-1326,5,178.35,0.2,713.4,455.6,257.8
ITEM-110601,ORD-15553,PROD-1478,1,673.57,0.3,471.5,575.74,-104.24
ITEM-110602,ORD-15554,PROD-1448,3,714.75,0.2,1715.4,1789.08,-73.68
ITEM-110603,ORD-15554,PROD-1018,2,103.89,0.1,187.0,114.28,72.72
ITEM-110604,ORD-15555,PROD-1154,2,69.59,0.0,139.18,77.68,61.5
ITEM-110605,ORD-15555,PROD-1343,2,446.87,0.0,893.74,633.76,259.98
ITEM-110606,ORD-15555,PROD-1361,2,474.85,0.0,949.7,673.86,275.84
ITEM-110607,ORD-15556,PROD-1308,1,93.61,0.0,93.61,75.29,18.32
ITEM-110608,ORD-15557,PROD-1248,2,665.87,0.15,1131.98,851.0,280.98
ITEM-110609,ORD-15558,PROD-1120,2,280.08,0.0,560.16,321.93,238.23
ITEM-110610,ORD-15558,PROD-1337,5,418.99,0.15,1780.71,1200.85,579.86
ITEM-110611,ORD-15558,PROD-1444,1,768.07,0.3,537.65,556.39,-18.74
ITEM-110612,ORD-15559,PROD-1192,2,194.24,0.0,388.48,240.86,147.62
ITEM-110613,ORD-15559,PROD-1277,1,152.65,0.0,152.65,106.67,45.98
ITEM-110614,ORD-15560,PROD-1417,4,779.59,0.1,2806.52,1581.04,1225.48
ITEM-110615,ORD-15560,PROD-1455,2,374.94,0.15,637.4,635.2,2.2
ITEM-110616,ORD-15561,PROD-1085,3,519.69,0.0,1559.07,874.68,684.39
ITEM-110617,ORD-15561,PROD-1051,3,92.49,0.4,166.48,152.61,13.87
ITEM-110618,ORD-15562,PROD-1005,2,824.06,0.1,1483.31,1153.68,329.63
ITEM-110619,ORD-15563,PROD-1214,4,503.04,0.1,1810.94,1497.14,313.8
ITEM-110620,ORD-15563,PROD-1213,2,549.56,0.3,769.38,781.29,-11.91
ITEM-110621,ORD-15564,PROD-1085,2,519.69,0.1,935.44,583.12,352.32
ITEM-110622,ORD-15565,PROD-1294,1,523.22,0.2,418.58,402.73,15.85
ITEM-110623,ORD-15566,PROD-1102,5,260.37,0.2,1041.48,728.15,313.33
ITEM-110624,ORD-15566,PROD-1224,1,153.46,0.15,130.44,125.52,4.92
ITEM-110625,ORD-15566,PROD-1368,4,749.92,0.0,2999.68,1541.16,1458.52
ITEM-110626,ORD-15567,PROD-1287,2,787.43,0.1,1417.37,1210.9,206.47
ITEM-110627,ORD-15568,PROD-1028,3,639.64,0.15,1631.08,1450.71,180.37
ITEM-110628,ORD-15568,PROD-1248,2,665.87,0.3,932.22,919.08,13.14
ITEM-110629,ORD-15568,PROD-1319,1,27.48,0.15,23.36,18.2,5.16
ITEM-110630,ORD-15569,PROD-1018,1,103.89,0.0,103.89,57.14,46.75
ITEM-110631,ORD-15570,PROD-1213,2,549.56,0.0,1099.12,723.42,375.7
ITEM-110632,ORD-15570,PROD-1486,2,56.26,0.0,112.52,69.42,43.1
ITEM-110633,ORD-15571,PROD-1255,2,395.07,0.1,711.13,642.46,68.67
ITEM-110634,ORD-15572,PROD-1273,3,634.11,0.05,1807.21,1410.96,396.25
ITEM-110635,ORD-15572,PROD-1201,1,461.57,0.0,461.57,276.02,185.55
ITEM-110636,ORD-15573,PROD-1401,4,85.47,0.0,341.88,245.6,96.28
ITEM-110637,ORD-15573,PROD-1365,2,38.97,0.2,62.35,59.06,3.29
ITEM-110638,ORD-15573,PROD-1060,2,84.9,0.0,169.8,93.4,76.4
ITEM-110639,ORD-15574,PROD-1217,1,120.02,0.1,108.02,93.36,14.66
ITEM-110640,ORD-15574,PROD-1303,2,48.54,0.0,97.08,66.64,30.44
ITEM-110641,ORD-15575,PROD-1160,1,550.94,0.0,550.94,306.83,244.11
ITEM-110642,ORD-15576,PROD-1344,5,42.2,0.0,211.0,117.6,93.4
ITEM-110643,ORD-15576,PROD-1149,1,54.48,0.2,43.58,29.51,14.07
ITEM-110644,ORD-15577,PROD-1348,1,190.48,0.3,133.34,161.66,-28.32
ITEM-110645,ORD-15578,PROD-1399,1,295.01,0.05,280.26,241.04,39.22
ITEM-110646,ORD-15579,PROD-1312,3,497.37,0.0,1492.11,1258.47,233.64
ITEM-110647,ORD-15579,PROD-1197,1,682.15,0.0,682.15,362.06,320.09
ITEM-110648,ORD-15579,PROD-1289,1,683.73,0.4,410.24,513.1,-102.86
ITEM-110649,ORD-15580,PROD-1202,1,265.71,0.0,265.71,172.42,93.29
ITEM-110650,ORD-15581,PROD-1160,1,550.94,0.0,550.94,306.83,244.11
ITEM-110651,ORD-15582,PROD-1381,4,238.06,0.0,952.24,512.48,439.76
ITEM-110652,ORD-15582,PROD-1177,3,398.77,0.3,837.42,706.29,131.13
ITEM-110653,ORD-15583,PROD-1293,1,723.94,0.0,723.94,612.61,111.33
ITEM-110654,ORD-15584,PROD-1432,2,702.12,0.0,1404.24,838.64,565.6
ITEM-110655,ORD-15585,PROD-1399,4,295.01,0.05,1121.04,964.16,156.88
ITEM-110656,ORD-15585,PROD-1058,4,67.08,0.0,268.32,147.56,120.76
ITEM-110657,ORD-15586,PROD-1308,1,93.61,0.3,65.53,75.29,-9.76
ITEM-110658,ORD-15586,PROD-1031,3,313.87,0.1,847.45,833.88,13.57
ITEM-110659,ORD-15587,PROD-1336,3,498.34,0.0,1495.02,1115.07,379.95
ITEM-110660,ORD-15587,PROD-1298,5,559.86,0.05,2659.34,1550.45,1108.89
ITEM-110661,ORD-15587,PROD-1188,1,301.44,0.0,301.44,199.52,101.92
ITEM-110662,ORD-15588,PROD-1264,1,593.05,0.3,415.13,338.81,76.32
ITEM-110663,ORD-15588,PROD-1017,1,73.13,0.3,51.19,43.44,7.75
ITEM-110664,ORD-15589,PROD-1466,2,235.87,0.0,471.74,370.6,101.14
ITEM-110665,ORD-15589,PROD-1201,1,461.57,0.2,369.26,276.02,93.24
ITEM-110666,ORD-15590,PROD-1193,2,403.77,0.4,484.52,428.34,56.18
ITEM-110667,ORD-15590,PROD-1346,3,780.93,0.15,1991.37,1447.65,543.72
ITEM-110668,ORD-15591,PROD-1420,1,249.47,0.1,224.52,147.71,76.81
ITEM-110669,ORD-15591,PROD-1046,2,404.12,0.15,687.0,662.76,24.24
ITEM-110670,ORD-15591,PROD-1476,3,255.63,0.1,690.2,582.69,107.51
ITEM-110671,ORD-15591,PROD-1379,4,285.37,0.05,1084.41,634.36,450.05
ITEM-110672,ORD-15592,PROD-1051,2,92.49,0.15,157.23,101.74,55.49
ITEM-110673,ORD-15592,PROD-1457,1,613.85,0.0,613.85,363.87,249.98
ITEM-110674,ORD-15593,PROD-1147,1,623.95,0.1,561.56,433.92,127.64
ITEM-110675,ORD-15594,PROD-1191,2,154.0,0.0,308.0,214.8,93.2
ITEM-110676,ORD-15594,PROD-1002,2,479.29,0.1,862.72,671.0,191.72
ITEM-110677,ORD-15595,PROD-1047,1,15.97,0.2,12.78,8.78,4.0
ITEM-110678,ORD-15595,PROD-1123,1,496.52,0.0,496.52,358.63,137.89
ITEM-110679,ORD-15595,PROD-1247,2,449.81,0.15,764.68,676.78,87.9
ITEM-110680,ORD-15595,PROD-1297,4,795.98,0.0,3183.92,1785.76,1398.16
ITEM-110681,ORD-15596,PROD-1399,2,295.01,0.15,501.52,482.08,19.44
ITEM-110682,ORD-15597,PROD-1466,2,235.87,0.0,471.74,400.25,71.49
ITEM-110683,ORD-15598,PROD-1334,2,240.41,0.2,384.66,357.36,27.3
ITEM-110684,ORD-15598,PROD-1474,3,374.63,0.0,1123.89,565.62,558.27
ITEM-110685,ORD-15599,PROD-1378,5,753.29,0.3,2636.52,3211.06,-574.54
ITEM-110686,ORD-15599,PROD-1386,3,21.59,0.0,64.77,49.35,15.42
ITEM-110687,ORD-15599,PROD-1422,3,484.47,0.1,1308.07,1068.16,239.91
ITEM-110688,ORD-15600,PROD-1070,1,45.55,0.15,38.72,25.05,13.67
ITEM-110689,ORD-15600,PROD-1301,3,764.96,0.05,2180.14,1839.9,340.24
ITEM-110690,ORD-15601,PROD-1407,1,486.54,0.15,413.56,324.76,88.8
ITEM-110691,ORD-15602,PROD-1385,3,316.96,0.1,855.79,674.76,181.03
ITEM-110692,ORD-15602,PROD-1339,3,554.68,0.4,998.42,1402.14,-403.72
ITEM-110693,ORD-15602,PROD-1109,3,269.24,0.1,726.95,483.51,243.44
ITEM-110694,ORD-15603,PROD-1003,1,996.06,0.05,946.26,697.24,249.02
ITEM-110695,ORD-15604,PROD-1379,4,285.37,0.1,1027.33,634.36,392.97
ITEM-110696,ORD-15605,PROD-1111,1,110.38,0.2,88.3,75.37,12.93
ITEM-110697,ORD-15605,PROD-1497,2,626.37,0.15,1064.83,629.46,435.37
ITEM-110698,ORD-15605,PROD-1098,4,461.88,0.0,1847.52,1420.72,426.8
ITEM-110699,ORD-15606,PROD-1239,5,323.88,0.0,1619.4,1135.73,483.67
ITEM-110700,ORD-15606,PROD-1204,1,263.31,0.1,236.98,201.3,35.68
ITEM-110701,ORD-15607,PROD-1353,2,582.95,0.0,1165.9,781.54,384.36
ITEM-110702,ORD-15608,PROD-1083,2,263.42,0.0,526.84,297.82,229.02
ITEM-110703,ORD-15608,PROD-1389,1,325.07,0.05,308.82,228.54,80.28
ITEM-110704,ORD-15608,PROD-1195,2,489.97,0.1,881.95,573.78,308.17
ITEM-110705,ORD-15608,PROD-1200,1,145.0,0.15,123.25,106.43,16.82
ITEM-110706,ORD-15609,PROD-1416,1,785.18,0.0,785.18,564.94,220.24
ITEM-110707,ORD-15610,PROD-1059,4,31.31,0.0,125.24,68.88,56.36
ITEM-110708,ORD-15611,PROD-1262,1,535.38,0.4,321.23,300.55,20.68
ITEM-110709,ORD-15611,PROD-1430,2,536.38,0.0,1072.76,582.1,490.66
ITEM-110710,ORD-15612,PROD-1347,2,530.38,0.05,1007.72,715.34,292.38
ITEM-110711,ORD-15613,PROD-1209,2,751.29,0.3,1051.81,846.6,205.21
ITEM-110712,ORD-15613,PROD-1184,5,270.78,0.3,947.73,829.35,118.38
ITEM-110713,ORD-15613,PROD-1333,1,19.18,0.0,19.18,10.08,9.1
ITEM-110714,ORD-15614,PROD-1400,1,626.62,0.0,626.62,373.58,253.04
ITEM-110715,ORD-15615,PROD-1225,4,758.35,0.15,2578.39,1679.52,898.87
ITEM-110716,ORD-15615,PROD-1473,2,84.07,0.0,168.14,118.04,50.1
ITEM-110717,ORD-15615,PROD-1494,2,683.66,0.0,1367.32,791.6,575.72
ITEM-110718,ORD-15616,PROD-1329,1,639.47,0.1,575.52,385.57,189.95
ITEM-110719,ORD-15616,PROD-1333,2,19.18,0.15,32.61,20.16,12.45
ITEM-110720,ORD-15617,PROD-1250,4,174.23,0.2,557.54,354.92,202.62
ITEM-110721,ORD-15617,PROD-1341,4,51.06,0.05,194.03,140.8,53.23
ITEM-110722,ORD-15617,PROD-1200,5,145.0,0.15,616.25,532.15,84.1
ITEM-110723,ORD-15618,PROD-1195,1,489.97,0.15,416.47,286.89,129.58
ITEM-110724,ORD-15618,PROD-1476,1,255.63,0.15,217.29,194.23,23.06
ITEM-110725,ORD-15619,PROD-1498,1,113.77,0.0,113.77,72.77,41.0
ITEM-110726,ORD-15619,PROD-1369,2,79.96,0.0,159.92,85.74,74.18
ITEM-110727,ORD-15619,PROD-1144,1,323.35,0.0,323.35,262.61,60.74
ITEM-110728,ORD-15620,PROD-1211,4,641.63,0.3,1796.56,2186.44,-389.88
ITEM-110729,ORD-15620,PROD-1157,4,275.17,0.15,935.58,664.98,270.6
ITEM-110730,ORD-15620,PROD-1073,4,84.63,0.0,338.52,201.1,137.42
ITEM-110731,ORD-15621,PROD-1386,2,21.59,0.0,43.18,32.9,10.28
ITEM-110732,ORD-15621,PROD-1326,2,178.35,0.0,356.7,196.82,159.88
ITEM-110733,ORD-15621,PROD-1448,2,714.75,0.0,1429.5,1288.14,141.36
ITEM-110734,ORD-15622,PROD-1161,1,339.14,0.05,322.18,238.55,83.63
ITEM-110735,ORD-15622,PROD-1407,2,486.54,0.0,973.08,601.4,371.68
ITEM-110736,ORD-15622,PROD-1322,3,245.72,0.15,626.59,585.3,41.29
ITEM-110737,ORD-15623,PROD-1374,5,587.36,0.0,2936.8,1628.9,1307.9
ITEM-110738,ORD-15623,PROD-1492,1,296.17,0.0,296.17,182.76,113.41
ITEM-110739,ORD-15623,PROD-1236,5,468.66,0.1,2108.97,1690.2,418.77
ITEM-110740,ORD-15624,PROD-1215,2,290.74,0.0,581.48,370.42,211.06
ITEM-110741,ORD-15624,PROD-1442,4,610.63,0.15,2076.14,1338.48,737.66
ITEM-110742,ORD-15625,PROD-1349,1,167.64,0.0,167.64,123.73,43.91
ITEM-110743,ORD-15625,PROD-1034,1,282.11,0.1,253.9,231.33,22.57
ITEM-110744,ORD-15626,PROD-1245,1,332.31,0.1,299.08,230.33,68.75
ITEM-110745,ORD-15626,PROD-1312,5,497.37,0.1,2238.16,2097.45,140.71
ITEM-110746,ORD-15627,PROD-1068,2,36.3,0.1,65.34,39.92,25.42
ITEM-110747,ORD-15627,PROD-1177,4,398.77,0.1,1435.57,941.72,493.85
ITEM-110748,ORD-15627,PROD-1368,3,749.92,0.0,2249.76,1155.87,1093.89
ITEM-110749,ORD-15628,PROD-1491,1,313.23,0.0,313.23,219.31,93.92
ITEM-110750,ORD-15628,PROD-1200,1,145.0,0.15,123.25,106.43,16.82
ITEM-110751,ORD-15629,PROD-1195,3,489.97,0.1,1322.92,860.67,462.25
ITEM-110752,ORD-15630,PROD-1463,1,277.23,0.1,249.51,228.67,20.84
ITEM-110753,ORD-15631,PROD-1189,1,209.43,0.0,209.43,157.0,52.43
ITEM-110754,ORD-15632,PROD-1201,1,461.57,0.2,369.26,298.1,71.16
ITEM-110755,ORD-15633,PROD-1188,1,301.44,0.0,301.44,199.52,101.92
ITEM-110756,ORD-15634,PROD-1459,2,18.24,0.0,36.48,21.5,14.98
ITEM-110757,ORD-15634,PROD-1011,2,905.95,0.0,1811.9,1268.32,543.58
ITEM-110758,ORD-15635,PROD-1414,2,766.52,0.2,1226.43,860.58,365.85
ITEM-110759,ORD-15635,PROD-1470,1,585.08,0.0,585.08,314.64,270.44
ITEM-110760,ORD-15635,PROD-1389,2,325.07,0.2,520.11,457.08,63.03
ITEM-110761,ORD-15635,PROD-1042,3,183.4,0.0,550.2,451.17,99.03
ITEM-110762,ORD-15636,PROD-1442,2,610.63,0.05,1160.2,669.24,490.96
ITEM-110763,ORD-15636,PROD-1230,1,108.48,0.0,108.48,89.2,19.28
ITEM-110764,ORD-15637,PROD-1105,2,570.04,0.2,912.06,853.89,58.17
ITEM-110765,ORD-15637,PROD-1032,3,545.31,0.2,1308.74,1448.77,-140.03
ITEM-110766,ORD-15637,PROD-1155,2,505.77,0.0,1011.54,769.65,241.89
ITEM-110767,ORD-15638,PROD-1481,2,478.51,0.3,669.91,658.43,11.48
ITEM-110768,ORD-15638,PROD-1199,2,775.88,0.0,1551.76,1345.64,206.12
ITEM-110769,ORD-15638,PROD-1068,1,36.3,0.15,30.85,21.56,9.29
ITEM-110770,ORD-15638,PROD-1209,1,751.29,0.4,450.77,457.16,-6.39
ITEM-110771,ORD-15639,PROD-1356,3,113.94,0.15,290.55,256.56,33.99
ITEM-110772,ORD-15639,PROD-1321,1,90.73,0.0,90.73,72.49,18.24
ITEM-110773,ORD-15640,PROD-1282,3,462.22,0.2,1109.33,1083.51,25.82
ITEM-110774,ORD-15640,PROD-1347,2,530.38,0.0,1060.76,715.34,345.42
ITEM-110775,ORD-15641,PROD-1100,2,762.93,0.0,1525.86,939.56,586.3
ITEM-110776,ORD-15642,PROD-1153,3,740.47,0.0,2221.41,1825.32,396.09
ITEM-110777,ORD-15642,PROD-1351,1,678.53,0.0,678.53,488.59,189.94
ITEM-110778,ORD-15643,PROD-1484,1,468.19,0.0,468.19,352.19,116.0
ITEM-110779,ORD-15643,PROD-1122,3,384.04,0.0,1152.12,697.57,454.55
ITEM-110780,ORD-15644,PROD-1306,4,589.79,0.0,2359.16,1610.0,749.16
ITEM-110781,ORD-15645,PROD-1282,1,462.22,0.2,369.78,390.06,-20.28
ITEM-110782,ORD-15646,PROD-1385,1,316.96,0.1,285.26,208.26,77.0
ITEM-110783,ORD-15647,PROD-1145,1,194.25,0.0,194.25,136.65,57.6
ITEM-110784,ORD-15647,PROD-1114,1,325.07,0.15,276.31,211.86,64.45
ITEM-110785,ORD-15647,PROD-1434,2,626.8,0.0,1253.6,828.54,425.06
ITEM-110786,ORD-15648,PROD-1101,3,784.46,0.0,2353.38,1238.76,1114.62
ITEM-110787,ORD-15648,PROD-1042,4,183.4,0.4,440.16,601.56,-161.4
ITEM-110788,ORD-15649,PROD-1404,3,193.24,0.05,550.73,369.18,181.55
ITEM-110789,ORD-15649,PROD-1029,3,375.2,0.2,900.48,922.98,-22.5
ITEM-110790,ORD-15650,PROD-1008,2,1152.5,0.0,2305.0,1613.5,691.5
ITEM-110791,ORD-15650,PROD-1339,2,554.68,0.0,1109.36,865.52,243.84
ITEM-110792,ORD-15650,PROD-1481,3,478.51,0.15,1220.2,914.49,305.71
ITEM-110793,ORD-15651,PROD-1488,1,269.27,0.0,269.27,175.54,93.73
ITEM-110794,ORD-15651,PROD-1117,2,84.16,0.15,143.07,94.94,48.13
ITEM-110795,ORD-15651,PROD-1377,1,99.36,0.0,99.36,77.34,22.02
ITEM-110796,ORD-15652,PROD-1320,3,10.81,0.0,32.43,18.03,14.4
ITEM-110797,ORD-15652,PROD-1486,4,56.26,0.0,225.04,138.84,86.2
ITEM-110798,ORD-15653,PROD-1369,4,79.96,0.15,271.86,185.2,86.66
ITEM-110799,ORD-15653,PROD-1310,3,657.76,0.3,1381.3,1236.09,145.21
ITEM-110800,ORD-15654,PROD-1167,1,583.64,0.0,583.64,482.19,101.45
ITEM-110801,ORD-15654,PROD-1259,2,653.89,0.15,1111.61,952.43,159.18
ITEM-110802,ORD-15655,PROD-1238,2,432.71,0.2,692.34,488.58,203.76
ITEM-110803,ORD-15655,PROD-1394,2,576.93,0.0,1153.86,738.44,415.42
ITEM-110804,ORD-15655,PROD-1053,1,65.11,0.0,65.11,35.81,29.3
ITEM-110805,ORD-15656,PROD-1455,1,374.94,0.0,374.94,317.6,57.34
ITEM-110806,ORD-15656,PROD-1479,1,609.35,0.4,365.61,449.35,-83.74
ITEM-110807,ORD-15657,PROD-1281,1,390.04,0.0,390.04,315.83,74.21
ITEM-110808,ORD-15657,PROD-1389,2,325.07,0.2,520.11,457.08,63.03
ITEM-110809,ORD-15657,PROD-1015,1,47.13,0.0,47.13,25.92,21.21
ITEM-110810,ORD-15657,PROD-1466,2,235.87,0.0,471.74,370.6,101.14
ITEM-110811,ORD-15658,PROD-1010,1,1021.85,0.0,1021.85,715.3,306.55
ITEM-110812,ORD-15658,PROD-1349,1,167.64,0.0,167.64,123.73,43.91
ITEM-110813,ORD-15659,PROD-1138,4,290.38,0.0,1161.52,969.72,191.8
ITEM-110814,ORD-15660,PROD-1390,1,575.24,0.0,575.24,392.56,182.68
ITEM-110815,ORD-15660,PROD-1414,2,766.52,0.0,1533.04,860.58,672.46
ITEM-110816,ORD-15661,PROD-1241,1,622.67,0.15,529.27,410.12,119.15
ITEM-110817,ORD-15662,PROD-1200,4,145.0,0.0,580.0,425.72,154.28
ITEM-110818,ORD-15663,PROD-1264,2,593.05,0.1,1067.49,627.42,440.07
ITEM-110819,ORD-15663,PROD-1151,1,75.48,0.05,71.71,51.7,20.01
ITEM-110820,ORD-15663,PROD-1303,1,48.54,0.0,48.54,33.32,15.22
ITEM-110821,ORD-15663,PROD-1405,1,790.35,0.0,790.35,432.92,357.43
ITEM-110822,ORD-15664,PROD-1293,4,723.94,0.0,2895.76,2646.48,249.28
ITEM-110823,ORD-15664,PROD-1218,5,716.18,0.1,3222.81,3001.1,221.71
ITEM-110824,ORD-15664,PROD-1179,1,434.44,0.1,391.0,310.15,80.85
ITEM-110825,ORD-15664,PROD-1047,1,15.97,0.4,9.58,9.48,0.1
ITEM-110826,ORD-15665,PROD-1483,3,327.84,0.2,786.82,856.14,-69.32
ITEM-110827,ORD-15665,PROD-1482,1,32.97,0.4,19.78,19.88,-0.1
ITEM-110828,ORD-15666,PROD-1192,2,194.24,0.1,349.63,260.13,89.5
ITEM-110829,ORD-15666,PROD-1110,2,689.72,0.0,1379.44,875.38,504.06
ITEM-110830,ORD-15667,PROD-1026,3,1386.65,0.0,4159.95,2911.98,1247.97
ITEM-110831,ORD-15668,PROD-1119,3,47.7,0.0,143.1,99.9,43.2
ITEM-110832,ORD-15669,PROD-1006,2,1001.39,0.05,1902.64,1401.94,500.7
ITEM-110833,ORD-15669,PROD-1199,4,775.88,0.0,3103.52,2491.92,611.6
ITEM-110834,ORD-15669,PROD-1066,1,42.3,0.0,42.3,23.26,19.04
ITEM-110835,ORD-15670,PROD-1463,4,277.23,0.0,1108.92,914.68,194.24
ITEM-110836,ORD-15671,PROD-1272,2,91.44,0.1,164.59,111.58,53.01
ITEM-110837,ORD-15672,PROD-1257,1,182.24,0.0,182.24,132.26,49.98
ITEM-110838,ORD-15672,PROD-1247,3,449.81,0.0,1349.43,1015.17,334.26
ITEM-110839,ORD-15672,PROD-1490,5,517.63,0.0,2588.15,1675.65,912.5
ITEM-110840,ORD-15673,PROD-1245,2,332.31,0.0,664.62,497.51,167.11
ITEM-110841,ORD-15674,PROD-1191,3,154.0,0.0,462.0,322.2,139.8
ITEM-110842,ORD-15674,PROD-1050,4,18.75,0.0,75.0,41.24,33.76
ITEM-110843,ORD-15674,PROD-1435,3,55.65,0.2,133.56,124.08,9.48
ITEM-110844,ORD-15674,PROD-1314,2,351.47,0.4,421.76,558.16,-136.4
ITEM-110845,ORD-15675,PROD-1342,1,628.9,0.15,534.56,449.22,85.34
ITEM-110846,ORD-15675,PROD-1158,2,191.22,0.15,325.07,226.82,98.25
ITEM-110847,ORD-15675,PROD-1472,2,608.97,0.0,1217.94,925.88,292.06
ITEM-110848,ORD-15675,PROD-1061,1,111.92,0.0,111.92,61.56,50.36
ITEM-110849,ORD-15676,PROD-1072,2,53.0,0.05,100.7,58.3,42.4
ITEM-110850,ORD-15677,PROD-1164,2,776.23,0.05,1474.84,1233.8,241.04
ITEM-110851,ORD-15677,PROD-1174,1,476.03,0.15,404.63,303.37,101.26
ITEM-110852,ORD-15677,PROD-1306,1,589.79,0.2,471.83,402.5,69.33
ITEM-110853,ORD-15677,PROD-1168,1,171.99,0.05,163.39,101.13,62.26
ITEM-110854,ORD-15678,PROD-1247,3,449.81,0.0,1349.43,1015.17,334.26
ITEM-110855,ORD-15678,PROD-1371,2,514.9,0.0,1029.8,827.72,202.08
ITEM-110856,ORD-15678,PROD-1032,1,545.31,0.2,436.25,447.15,-10.9
ITEM-110857,ORD-15678,PROD-1081,3,201.22,0.3,422.56,443.85,-21.29
ITEM-110858,ORD-15679,PROD-1271,1,71.43,0.0,71.43,35.77,35.66
ITEM-110859,ORD-15679,PROD-1022,1,40.03,0.0,40.03,22.02,18.01
ITEM-110860,ORD-15680,PROD-1044,3,118.5,0.0,355.5,291.51,63.99
ITEM-110861,ORD-15681,PROD-1473,4,84.07,0.0,336.28,236.08,100.2
ITEM-110862,ORD-15681,PROD-1437,1,498.26,0.1,448.43,359.55,88.88
ITEM-110863,ORD-15681,PROD-1092,2,779.19,0.0,1558.38,934.04,624.34
ITEM-110864,ORD-15681,PROD-1225,3,758.35,0.1,2047.55,1259.64,787.91
