Order_ID,Customer_ID,Region_ID,State,City,Order_Date,Ship_Date,Ship_Mode
ORD-16466,CUST-2351,REG-02,California,Los Angeles,2024-05-27,2024-05-30,Second Class
ORD-16467,CUST-2468,REG-03,Georgia,Atlanta,2025-06-30,2025-07-06,Standard Class
ORD-16468,CUST-2598,REG-01,New Jersey,Newark,2026-05-20,2026-05-24,Standard Class
ORD-16469,CUST-1807,REG-04,Minnesota,Minneapolis,2026-01-14,2026-01-16,Second Class
ORD-16470,CUST-2696,REG-02,California,Los Angeles,2024-03-16,2024-03-22,Standard Class
ORD-16471,CUST-2669,REG-01,Ohio,Cleveland,2025-01-15,2025-01-15,Same Day
ORD-16472,CUST-1815,REG-03,Texas,Houston,2024-05-07,2024-05-11,Second Class
ORD-16473,CUST-2037,REG-01,Ohio,Cleveland,2025-05-03,2025-05-08,Standard Class
ORD-16474,CUST-1514,REG-04,Minnesota,Minneapolis,2025-03-03,2025-03-04,First Class
ORD-16475,CUST-1128,REG-03,Georgia,Atlanta,2025-03-04,2025-03-10,Standard Class
ORD-16476,CUST-1920,REG-01,Massachusetts,Boston,2025-07-03,2025-07-10,Standard Class
ORD-16477,CUST-1489,REG-04,Indiana,Indianapolis,2024-06-07,2024-06-09,Second Class
ORD-16478,CUST-1121,REG-01,New York,New York,2024-07-31,2024-08-02,Second Class
ORD-16479,CUST-2604,REG-04,Minnesota,Minneapolis,2025-01-09,2025-01-11,Second Class
ORD-16480,CUST-2881,REG-03,North Carolina,Charlotte,2025-05-16,2025-05-20,Standard Class
ORD-16481,CUST-1583,REG-03,Texas,Austin,2024-06-17,2024-06-21,Second Class
ORD-16482,CUST-2823,REG-01,Pennsylvania,Philadelphia,2025-04-20,2025-04-26,Standard Class
ORD-16483,CUST-2515,REG-04,Michigan,Detroit,2024-04-06,2024-04-12,Standard Class
ORD-16484,CUST-2795,REG-04,Wisconsin,Milwaukee,2025-07-22,2025-07-27,Standard Class
ORD-16485,CUST-1749,REG-04,Indiana,Indianapolis,2025-02-14,2025-02-15,First Class
ORD-16486,CUST-2063,REG-03,Texas,Austin,2024-07-26,2024-08-02,Standard Class
ORD-16487,CUST-2475,REG-03,Georgia,Atlanta,2024-12-01,2024-12-07,Standard Class
ORD-16488,CUST-1286,REG-03,Texas,Austin,2024-06-28,2024-07-03,Standard Class
ORD-16489,CUST-1059,REG-04,Illinois,Chicago,2025-11-08,2025-11-13,Standard Class
ORD-16490,CUST-2909,REG-01,New Jersey,Newark,2025-12-03,2025-12-07,Standard Class
ORD-16491,CUST-2396,REG-03,Georgia,Atlanta,2024-08-10,2024-08-12,First Class
ORD-16492,CUST-2149,REG-03,Texas,Houston,2025-08-31,2025-09-03,Second Class
ORD-16493,CUST-1464,REG-04,Michigan,Detroit,2024-05-05,2024-05-12,Standard Class
ORD-16494,CUST-1839,REG-04,Minnesota,Minneapolis,2025-05-25,2025-06-01,Standard Class
ORD-16495,CUST-2773,REG-04,Indiana,Indianapolis,2025-06-05,2025-06-10,Standard Class
ORD-16496,CUST-1944,REG-03,Florida,Miami,2025-11-20,2025-11-27,Standard Class
ORD-16497,CUST-1134,REG-01,New Jersey,Newark,2024-03-18,2024-03-23,Standard Class
ORD-16498,CUST-1793,REG-03,North Carolina,Charlotte,2025-12-28,2026-01-01,Standard Class
ORD-16499,CUST-1270,REG-02,Colorado,Denver,2025-10-24,2025-10-25,First Class
ORD-16500,CUST-1884,REG-02,Colorado,Denver,2024-05-23,2024-05-30,Standard Class
ORD-16501,CUST-2554,REG-04,Wisconsin,Milwaukee,2025-04-20,2025-04-24,Second Class
ORD-16502,CUST-1212,REG-02,Colorado,Denver,2024-01-18,2024-01-20,Second Class
ORD-16503,CUST-2283,REG-04,Illinois,Chicago,2026-01-02,2026-01-06,Second Class
ORD-16504,CUST-2280,REG-01,Pennsylvania,Philadelphia,2024-03-23,2024-03-27,Standard Class
ORD-16505,CUST-1487,REG-04,Illinois,Chicago,2024-07-18,2024-07-20,First Class
ORD-16506,CUST-1635,REG-02,California,San Francisco,2025-10-05,2025-10-09,Second Class
ORD-16507,CUST-1148,REG-03,Georgia,Atlanta,2026-02-20,2026-02-22,First Class
ORD-16508,CUST-1019,REG-02,Washington,Seattle,2024-10-05,2024-10-11,Standard Class
ORD-16509,CUST-2260,REG-02,California,Los Angeles,2024-08-28,2024-09-03,Standard Class
ORD-16510,CUST-1782,REG-02,Colorado,Denver,2024-01-14,2024-01-16,First Class
ORD-16511,CUST-1486,REG-03,Virginia,Richmond,2024-11-01,2024-11-05,Second Class
ORD-16512,CUST-1804,REG-04,Wisconsin,Milwaukee,2024-08-06,2024-08-10,Standard Class
ORD-16513,CUST-1550,REG-03,Texas,Houston,2024-06-26,2024-07-01,Standard Class
ORD-16514,CUST-1463,REG-01,Ohio,Cleveland,2024-06-22,2024-06-26,Second Class
ORD-16515,CUST-1654,REG-03,Virginia,Richmond,2024-12-13,2024-12-16,Second Class
ORD-16516,CUST-2091,REG-04,Wisconsin,Milwaukee,2025-03-27,2025-04-03,Standard Class
ORD-16517,CUST-1256,REG-02,Arizona,Phoenix,2024-07-01,2024-07-02,First Class
ORD-16518,CUST-2597,REG-01,New York,New York,2024-10-20,2024-10-27,Standard Class
ORD-16519,CUST-2194,REG-03,Florida,Miami,2025-04-08,2025-04-10,Second Class
ORD-16520,CUST-2202,REG-03,Texas,Austin,2025-08-08,2025-08-14,Standard Class
ORD-16521,CUST-2264,REG-01,Pennsylvania,Philadelphia,2024-01-15,2024-01-17,First Class
ORD-16522,CUST-1096,REG-03,North Carolina,Charlotte,2024-03-01,2024-03-02,First Class
ORD-16523,CUST-1919,REG-03,North Carolina,Charlotte,2024-03-11,2024-03-13,Second Class
ORD-16524,CUST-1699,REG-02,Colorado,Denver,2024-03-14,2024-03-17,Second Class
ORD-16525,CUST-2639,REG-01,Massachusetts,Boston,2024-04-10,2024-04-15,Standard Class
ORD-16526,CUST-1435,REG-03,Florida,Miami,2024-06-30,2024-07-04,Second Class
ORD-16527,CUST-1756,REG-03,Texas,Houston,2025-08-28,2025-08-31,Second Class
ORD-16528,CUST-2888,REG-01,Pennsylvania,Philadelphia,2025-06-04,2025-06-07,Second Class
ORD-16529,CUST-2130,REG-01,Ohio,Cleveland,2024-02-13,2024-02-17,Standard Class
ORD-16530,CUST-1293,REG-01,New York,New York,2025-08-21,2025-08-26,Standard Class
ORD-16531,CUST-1696,REG-04,Illinois,Chicago,2024-06-01,2024-06-06,Standard Class
ORD-16532,CUST-1244,REG-02,California,Los Angeles,2024-09-15,2024-09-19,Standard Class
ORD-16533,CUST-1924,REG-03,North Carolina,Charlotte,2025-04-25,2025-04-29,Standard Class
ORD-16534,CUST-2533,REG-04,Illinois,Chicago,2025-05-06,2025-05-13,Standard Class
ORD-16535,CUST-2778,REG-02,California,Los Angeles,2025-05-21,2025-05-27,Standard Class
ORD-16536,CUST-1196,REG-04,Michigan,Detroit,2024-09-01,2024-09-03,Second Class
ORD-16537,CUST-1973,REG-03,Texas,Austin,2025-10-31,2025-11-05,Standard Class
ORD-16538,CUST-2587,REG-03,Texas,Houston,2025-10-05,2025-10-09,Standard Class
ORD-16539,CUST-1605,REG-01,Pennsylvania,Philadelphia,2024-07-07,2024-07-13,Standard Class
ORD-16540,CUST-1477,REG-02,California,Los Angeles,2025-10-08,2025-10-13,Standard Class
ORD-16541,CUST-2411,REG-04,Wisconsin,Milwaukee,2025-02-13,2025-02-14,First Class
ORD-16542,CUST-1512,REG-01,Pennsylvania,Philadelphia,2025-07-01,2025-07-08,Standard Class
ORD-16543,CUST-1041,REG-01,Ohio,Cleveland,2024-07-13,2024-07-19,Standard Class
ORD-16544,CUST-1626,REG-02,California,San Francisco,2026-05-13,2026-05-17,Second Class
ORD-16545,CUST-1325,REG-01,Pennsylvania,Philadelphia,2024-05-31,2024-06-06,Standard Class
ORD-16546,CUST-1598,REG-02,Oregon,Portland,2025-08-04,2025-08-08,Second Class
ORD-16547,CUST-2590,REG-04,Illinois,Chicago,2024-08-06,2024-08-12,Standard Class
ORD-16548,CUST-1452,REG-03,Virginia,Richmond,2026-05-21,2026-05-25,Standard Class
ORD-16549,CUST-1266,REG-01,Ohio,Cleveland,2025-12-13,2025-12-20,Standard Class
ORD-16550,CUST-1591,REG-02,Washington,Seattle,2025-03-17,2025-03-17,Same Day
ORD-16551,CUST-2556,REG-03,North Carolina,Charlotte,2026-04-14,2026-04-18,Second Class
ORD-16552,CUST-2817,REG-01,Massachusetts,Boston,2024-02-21,2024-02-25,Second Class
ORD-16553,CUST-1921,REG-03,Florida,Miami,2024-11-20,2024-11-26,Standard Class
ORD-16554,CUST-2369,REG-04,Wisconsin,Milwaukee,2024-12-04,2024-12-10,Standard Class
ORD-16555,CUST-1425,REG-03,Virginia,Richmond,2025-12-16,2025-12-20,Standard Class
ORD-16556,CUST-2597,REG-01,New York,New York,2026-01-07,2026-01-12,Standard Class
ORD-16557,CUST-1381,REG-02,California,Los Angeles,2026-05-22,2026-05-26,Second Class
ORD-16558,CUST-1907,REG-02,Arizona,Phoenix,2025-06-15,2025-06-19,Standard Class
ORD-16559,CUST-2648,REG-02,Oregon,Portland,2024-10-05,2024-10-09,Standard Class
ORD-16560,CUST-2110,REG-02,California,Los Angeles,2024-05-03,2024-05-10,Standard Class
ORD-16561,CUST-1360,REG-01,Pennsylvania,Philadelphia,2024-06-11,2024-06-17,Standard Class
ORD-16562,CUST-2251,REG-01,Ohio,Cleveland,2025-04-01,2025-04-05,Standard Class
ORD-16563,CUST-1412,REG-01,New York,New York,2024-11-07,2024-11-07,Same Day
ORD-16564,CUST-2435,REG-03,Texas,Austin,2024-01-17,2024-01-23,Standard Class
ORD-16565,CUST-1277,REG-02,California,San Francisco,2025-07-14,2025-07-19,Standard Class
ORD-16566,CUST-2144,REG-04,Minnesota,Minneapolis,2024-10-29,2024-11-03,Standard Class
ORD-16567,CUST-1662,REG-01,Massachusetts,Boston,2024-02-22,2024-02-26,Second Class
ORD-16568,CUST-2641,REG-03,Florida,Miami,2025-02-01,2025-02-08,Standard Class
ORD-16569,CUST-2885,REG-02,Colorado,Denver,2024-08-03,2024-08-05,Second Class
ORD-16570,CUST-2925,REG-04,Illinois,Chicago,2024-12-12,2024-12-15,Second Class
ORD-16571,CUST-1561,REG-03,Georgia,Atlanta,2024-11-08,2024-11-14,Standard Class
ORD-16572,CUST-1518,REG-01,New Jersey,Newark,2026-05-17,2026-05-22,Standard Class
ORD-16573,CUST-1389,REG-04,Illinois,Chicago,2024-08-02,2024-08-04,Second Class
ORD-16574,CUST-1432,REG-04,Michigan,Detroit,2025-02-05,2025-02-11,Standard Class
ORD-16575,CUST-2650,REG-02,Colorado,Denver,2024-02-29,2024-03-05,Standard Class
ORD-16576,CUST-2820,REG-04,Michigan,Detroit,2026-01-25,2026-02-01,Standard Class
ORD-16577,CUST-2995,REG-02,Arizona,Phoenix,2024-07-23,2024-07-29,Standard Class
ORD-16578,CUST-2434,REG-04,Indiana,Indianapolis,2025-06-30,2025-07-04,Standard Class
ORD-16579,CUST-1088,REG-02,Oregon,Portland,2025-03-09,2025-03-15,Standard Class
ORD-16580,CUST-2285,REG-01,Pennsylvania,Philadelphia,2024-11-10,2024-11-17,Standard Class
ORD-16581,CUST-2044,REG-02,Oregon,Portland,2024-10-16,2024-10-21,Standard Class
ORD-16582,CUST-2660,REG-03,Texas,Austin,2024-03-19,2024-03-25,Standard Class
ORD-16583,CUST-2921,REG-04,Michigan,Detroit,2024-12-29,2024-12-29,Same Day
ORD-16584,CUST-1783,REG-02,Washington,Seattle,2024-01-16,2024-01-21,Standard Class
ORD-16585,CUST-2010,REG-02,California,Los Angeles,2025-03-22,2025-03-28,Standard Class
ORD-16586,CUST-2285,REG-01,Pennsylvania,Philadelphia,2025-05-01,2025-05-02,First Class
ORD-16587,CUST-1528,REG-04,Indiana,Indianapolis,2024-04-06,2024-04-13,Standard Class
ORD-16588,CUST-1554,REG-02,California,Los Angeles,2024-07-22,2024-07-22,Same Day
ORD-16589,CUST-1745,REG-02,California,San Francisco,2025-01-23,2025-01-27,Standard Class
ORD-16590,CUST-1617,REG-04,Michigan,Detroit,2024-05-29,2024-06-04,Standard Class
ORD-16591,CUST-2869,REG-04,Wisconsin,Milwaukee,2024-01-09,2024-01-14,Standard Class
ORD-16592,CUST-2512,REG-02,California,San Francisco,2024-01-09,2024-01-16,Standard Class
ORD-16593,CUST-1908,REG-01,Massachusetts,Boston,2024-10-13,2024-10-15,First Class
ORD-16594,CUST-1083,REG-01,New York,New York,2025-01-01,2025-01-05,Second Class
ORD-16595,CUST-1602,REG-03,Virginia,Richmond,2024-09-07,2024-09-11,Standard Class
ORD-16596,CUST-2628,REG-01,Ohio,Cleveland,2026-05-05,2026-05-09,Standard Class
ORD-16597,CUST-1156,REG-02,Arizona,Phoenix,2025-02-28,2025-03-04,Second Class
ORD-16598,CUST-2221,REG-03,Georgia,Atlanta,2026-05-04,2026-05-08,Second Class
ORD-16599,CUST-1500,REG-03,North Carolina,Charlotte,2026-05-25,2026-05-30,Standard Class
ORD-16600,CUST-2766,REG-02,Arizona,Phoenix,2024-09-02,2024-09-08,Standard Class
ORD-16601,CUST-2270,REG-02,California,San Francisco,2025-05-12,2025-05-14,First Class
ORD-16602,CUST-1502,REG-02,California,San Francisco,2024-12-23,2024-12-26,Second Class
ORD-16603,CUST-1633,REG-01,Pennsylvania,Philadelphia,2026-05-29,2026-05-30,First Class
ORD-16604,CUST-2672,REG-02,California,Los Angeles,2024-12-20,2024-12-26,Standard Class
ORD-16605,CUST-2596,REG-03,Texas,Austin,2025-03-27,2025-03-31,Standard Class
ORD-16606,CUST-2083,REG-03,Texas,Austin,2024-08-10,2024-08-17,Standard Class
ORD-16607,CUST-1943,REG-04,Wisconsin,Milwaukee,2024-03-20,2024-03-24,Second Class
ORD-16608,CUST-1651,REG-04,Michigan,Detroit,2025-11-24,2025-11-29,Standard Class
ORD-16609,CUST-1414,REG-02,Colorado,Denver,2024-11-11,2024-11-17,Standard Class
ORD-16610,CUST-2938,REG-01,Ohio,Cleveland,2024-05-15,2024-05-20,Standard Class
ORD-16611,CUST-1716,REG-03,Georgia,Atlanta,2024-12-27,2024-12-31,Second Class
ORD-16612,CUST-2892,REG-04,Indiana,Indianapolis,2025-06-25,2025-06-30,Standard Class
ORD-16613,CUST-1029,REG-04,Wisconsin,Milwaukee,2024-05-03,2024-05-08,Standard Class
ORD-16614,CUST-1517,REG-03,North Carolina,Charlotte,2024-01-16,2024-01-21,Standard Class
ORD-16615,CUST-2416,REG-02,Oregon,Portland,2024-06-03,2024-06-08,Standard Class
ORD-16616,CUST-3000,REG-03,Georgia,Atlanta,2024-02-05,2024-02-11,Standard Class
ORD-16617,CUST-2285,REG-01,Pennsylvania,Philadelphia,2025-03-05,2025-03-10,Standard Class
ORD-16618,CUST-1767,REG-01,Pennsylvania,Philadelphia,2025-05-22,2025-05-26,Standard Class
ORD-16619,CUST-1760,REG-03,Texas,Austin,2025-11-29,2025-12-01,Second Class
ORD-16620,CUST-1344,REG-02,Oregon,Portland,2024-09-26,2024-09-26,Same Day
ORD-16621,CUST-2979,REG-04,Indiana,Indianapolis,2025-05-31,2025-06-07,Standard Class
ORD-16622,CUST-2576,REG-03,Florida,Miami,2024-10-05,2024-10-12,Standard Class
ORD-16623,CUST-2935,REG-04,Indiana,Indianapolis,2026-05-12,2026-05-12,Same Day
ORD-16624,CUST-2347,REG-04,Indiana,Indianapolis,2025-09-21,2025-09-25,Second Class
ORD-16625,CUST-1542,REG-03,Texas,Austin,2024-06-13,2024-06-18,Standard Class
ORD-16626,CUST-1893,REG-03,Texas,Houston,2025-02-11,2025-02-16,Standard Class
ORD-16627,CUST-1683,REG-01,Pennsylvania,Philadelphia,2024-07-13,2024-07-14,First Class
ORD-16628,CUST-1068,REG-02,Colorado,Denver,2025-04-27,2025-05-03,Standard Class
ORD-16629,CUST-2628,REG-01,Ohio,Cleveland,2026-04-20,2026-04-24,Standard Class
ORD-16630,CUST-1990,REG-03,North Carolina,Charlotte,2024-02-19,2024-02-20,First Class
ORD-16631,CUST-2794,REG-03,Texas,Austin,2025-02-01,2025-02-03,Second Class
ORD-16632,CUST-1764,REG-04,Minnesota,Minneapolis,2024-07-06,2024-07-11,Standard Class
ORD-16633,CUST-2536,REG-01,New York,New York,2024-05-07,2024-05-11,Standard Class
ORD-16634,CUST-1058,REG-04,Illinois,Chicago,2024-01-23,2024-01-27,Standard Class
ORD-16635,CUST-1159,REG-02,Arizona,Phoenix,2026-05-28,2026-06-01,Standard Class
ORD-16636,CUST-2183,REG-02,Colorado,Denver,2024-04-22,2024-04-25,Second Class
ORD-16637,CUST-1033,REG-04,Wisconsin,Milwaukee,2024-07-12,2024-07-14,First Class
ORD-16638,CUST-1459,REG-04,Illinois,Chicago,2024-05-27,2024-05-29,Second Class
ORD-16639,CUST-1249,REG-01,Massachusetts,Boston,2025-02-23,2025-02-24,First Class
ORD-16640,CUST-1516,REG-03,Virginia,Richmond,2025-03-20,2025-03-23,Second Class
ORD-16641,CUST-1287,REG-01,New York,New York,2024-01-08,2024-01-13,Standard Class
ORD-16642,CUST-2456,REG-03,Florida,Miami,2025-07-02,2025-07-09,Standard Class
ORD-16643,CUST-2603,REG-03,North Carolina,Charlotte,2024-01-18,2024-01-20,First Class
ORD-16644,CUST-2687,REG-03,Texas,Austin,2026-05-26,2026-05-28,First Class
ORD-16645,CUST-2526,REG-04,Indiana,Indianapolis,2024-11-27,2024-12-01,Standard Class
ORD-16646,CUST-1606,REG-01,Pennsylvania,Philadelphia,2025-05-31,2025-06-04,Standard Class
ORD-16647,CUST-2874,REG-04,Michigan,Detroit,2024-11-16,2024-11-22,Standard Class
ORD-16648,CUST-1376,REG-01,Massachusetts,Boston,2024-09-18,2024-09-24,Standard Class
ORD-16649,CUST-1908,REG-01,Massachusetts,Boston,2025-06-26,2025-06-27,First Class
ORD-16650,CUST-1831,REG-01,Pennsylvania,Philadelphia,2025-01-11,2025-01-14,Second Class
ORD-16651,CUST-2094,REG-01,Massachusetts,Boston,2024-07-12,2024-07-16,Standard Class
ORD-16652,CUST-2075,REG-01,New York,New York,2025-04-02,2025-04-06,Second Class
ORD-16653,CUST-1475,REG-01,New Jersey,Newark,2025-01-02,2025-01-07,Standard Class
ORD-16654,CUST-1751,REG-02,Arizona,Phoenix,2025-07-13,2025-07-20,Standard Class
ORD-16655,CUST-1105,REG-04,Michigan,Detroit,2025-12-12,2025-12-17,Standard Class
ORD-16656,CUST-1283,REG-04,Michigan,Detroit,2024-05-10,2024-05-16,Standard Class
ORD-16657,CUST-1762,REG-04,Minnesota,Minneapolis,2024-02-11,2024-02-18,Standard Class
ORD-16658,CUST-2852,REG-02,Arizona,Phoenix,2025-10-09,2025-10-16,Standard Class
ORD-16659,CUST-2872,REG-04,Illinois,Chicago,2024-10-02,2024-10-06,Standard Class
ORD-16660,CUST-2055,REG-02,Washington,Seattle,2024-02-26,2024-02-28,First Class
ORD-16661,CUST-2402,REG-01,Ohio,Cleveland,2025-04-19,2025-04-22,Second Class
ORD-16662,CUST-2294,REG-01,Pennsylvania,Philadelphia,2024-10-11,2024-10-18,Standard Class
ORD-16663,CUST-2045,REG-02,Arizona,Phoenix,2026-05-30,2026-06-05,Standard Class
ORD-16664,CUST-1610,REG-03,Virginia,Richmond,2024-03-05,2024-03-08,Second Class
ORD-16665,CUST-2272,REG-02,California,San Francisco,2025-08-08,2025-08-13,Standard Class
ORD-16666,CUST-2319,REG-04,Minnesota,Minneapolis,2025-03-16,2025-03-19,Second Class
ORD-16667,CUST-1481,REG-02,Arizona,Phoenix,2025-10-25,2025-10-29,Standard Class
ORD-16668,CUST-2778,REG-02,California,Los Angeles,2025-06-11,2025-06-14,Second Class
ORD-16669,CUST-1424,REG-01,Massachusetts,Boston,2024-02-04,2024-02-06,Second Class
ORD-16670,CUST-2749,REG-02,Colorado,Denver,2024-11-08,2024-11-13,Standard Class
ORD-16671,CUST-2275,REG-04,Illinois,Chicago,2024-04-19,2024-04-20,First Class
ORD-16672,CUST-1980,REG-03,Georgia,Atlanta,2025-09-09,2025-09-13,Second Class
ORD-16673,CUST-1847,REG-02,Colorado,Denver,2024-05-04,2024-05-10,Standard Class
ORD-16674,CUST-1010,REG-03,Texas,Houston,2024-10-29,2024-10-29,Same Day
ORD-16675,CUST-1321,REG-03,Virginia,Richmond,2026-05-06,2026-05-07,First Class
ORD-16676,CUST-1124,REG-02,Washington,Seattle,2024-04-20,2024-04-23,Second Class
ORD-16677,CUST-2586,REG-01,Pennsylvania,Philadelphia,2024-09-17,2024-09-18,First Class
ORD-16678,CUST-2179,REG-01,New Jersey,Newark,2024-03-08,2024-03-10,First Class
ORD-16679,CUST-1347,REG-04,Michigan,Detroit,2025-07-23,2025-07-29,Standard Class
ORD-16680,CUST-1323,REG-03,Florida,Miami,2025-02-18,2025-02-23,Standard Class
ORD-16681,CUST-2908,REG-02,Oregon,Portland,2024-12-27,2024-12-30,Second Class
ORD-16682,CUST-2579,REG-03,Georgia,Atlanta,2024-04-09,2024-04-16,Standard Class
ORD-16683,CUST-1583,REG-03,Texas,Austin,2025-09-14,2025-09-20,Standard Class
ORD-16684,CUST-1275,REG-01,Massachusetts,Boston,2025-07-23,2025-07-25,Second Class
ORD-16685,CUST-2094,REG-01,Massachusetts,Boston,2024-01-18,2024-01-22,Standard Class
ORD-16686,CUST-2262,REG-04,Illinois,Chicago,2026-01-23,2026-01-30,Standard Class
ORD-16687,CUST-1687,REG-03,Virginia,Richmond,2024-08-21,2024-08-24,Second Class
ORD-16688,CUST-2815,REG-04,Illinois,Chicago,2024-09-11,2024-09-14,Second Class
ORD-16689,CUST-2790,REG-03,Texas,Austin,2024-05-01,2024-05-06,Standard Class
ORD-16690,CUST-1729,REG-01,Massachusetts,Boston,2024-10-10,2024-10-16,Standard Class
ORD-16691,CUST-1854,REG-03,Texas,Houston,2025-04-21,2025-04-27,Standard Class
ORD-16692,CUST-1687,REG-03,Virginia,Richmond,2024-10-26,2024-10-28,First Class
ORD-16693,CUST-2878,REG-04,Minnesota,Minneapolis,2025-06-04,2025-06-06,First Class
ORD-16694,CUST-2768,REG-02,Colorado,Denver,2024-06-01,2024-06-07,Standard Class
ORD-16695,CUST-1976,REG-01,New Jersey,Newark,2024-04-28,2024-05-02,Second Class
ORD-16696,CUST-2016,REG-02,Oregon,Portland,2024-02-15,2024-02-20,Standard Class
ORD-16697,CUST-1350,REG-04,Michigan,Detroit,2024-05-04,2024-05-09,Standard Class
ORD-16698,CUST-2868,REG-01,Massachusetts,Boston,2025-02-24,2025-03-02,Standard Class
ORD-16699,CUST-2985,REG-03,Florida,Miami,2026-05-27,2026-06-02,Standard Class
ORD-16700,CUST-2400,REG-02,California,Los Angeles,2024-08-13,2024-08-15,Second Class
ORD-16701,CUST-1413,REG-02,Washington,Seattle,2024-11-08,2024-11-10,Second Class
ORD-16702,CUST-1409,REG-01,Pennsylvania,Philadelphia,2025-02-13,2025-02-15,Second Class
ORD-16703,CUST-1640,REG-01,New Jersey,Newark,2025-02-03,2025-02-04,First Class
ORD-16704,CUST-1014,REG-03,Virginia,Richmond,2024-08-14,2024-08-19,Standard Class
ORD-16705,CUST-1517,REG-03,North Carolina,Charlotte,2025-03-24,2025-03-29,Standard Class
ORD-16706,CUST-1672,REG-04,Wisconsin,Milwaukee,2024-04-19,2024-04-25,Standard Class
ORD-16707,CUST-2148,REG-04,Illinois,Chicago,2025-07-19,2025-07-24,Standard Class
ORD-16708,CUST-1744,REG-01,New Jersey,Newark,2024-10-11,2024-10-15,Standard Class
ORD-16709,CUST-1061,REG-03,Georgia,Atlanta,2024-06-05,2024-06-05,Same Day
ORD-16710,CUST-1888,REG-02,Arizona,Phoenix,2024-05-02,2024-05-02,Same Day
ORD-16711,CUST-2549,REG-03,Texas,Houston,2026-05-13,2026-05-14,First Class
ORD-16712,CUST-2882,REG-03,Texas,Austin,2024-08-08,2024-08-15,Standard Class
ORD-16713,CUST-2578,REG-03,Georgia,Atlanta,2026-01-25,2026-01-31,Standard Class
ORD-16714,CUST-2327,REG-01,New Jersey,Newark,2026-05-24,2026-05-29,Standard Class
ORD-16715,CUST-1228,REG-02,Arizona,Phoenix,2026-05-31,2026-06-02,Second Class
ORD-16716,CUST-2791,REG-02,Washington,Seattle,2024-11-16,2024-11-23,Standard Class
ORD-16717,CUST-1902,REG-01,New York,New York,2025-02-15,2025-02-19,Standard Class
ORD-16718,CUST-2522,REG-04,Illinois,Chicago,2024-03-10,2024-03-16,Standard Class
ORD-16719,CUST-2836,REG-02,Arizona,Phoenix,2025-01-12,2025-01-16,Standard Class
ORD-16720,CUST-2635,REG-04,Michigan,Detroit,2024-12-23,2024-12-27,Standard Class
ORD-16721,CUST-1997,REG-04,Michigan,Detroit,2024-03-11,2024-03-15,Standard Class
ORD-16722,CUST-1677,REG-04,Michigan,Detroit,2024-06-04,2024-06-06,Second Class
ORD-16723,CUST-2307,REG-01,Ohio,Cleveland,2024-06-24,2024-06-28,Standard Class
ORD-16724,CUST-1103,REG-01,Pennsylvania,Philadelphia,2025-09-09,2025-09-14,Standard Class
ORD-16725,CUST-1585,REG-02,California,Los Angeles,2026-05-17,2026-05-21,Standard Class
ORD-16726,CUST-2628,REG-01,Ohio,Cleveland,2025-09-18,2025-09-21,Second Class
ORD-16727,CUST-2320,REG-02,Washington,Seattle,2024-07-05,2024-07-10,Standard Class
ORD-16728,CUST-2323,REG-02,Oregon,Portland,2024-12-30,2025-01-06,Standard Class
ORD-16729,CUST-1862,REG-02,California,Los Angeles,2026-05-19,2026-05-26,Standard Class
ORD-16730,CUST-2270,REG-02,California,San Francisco,2024-02-07,2024-02-09,Second Class
ORD-16731,CUST-1973,REG-03,Texas,Austin,2025-02-09,2025-02-16,Standard Class
ORD-16732,CUST-2803,REG-03,Georgia,Atlanta,2026-01-31,2026-02-01,First Class
ORD-16733,CUST-1557,REG-03,Texas,Austin,2024-02-20,2024-02-25,Standard Class
ORD-16734,CUST-2510,REG-04,Minnesota,Minneapolis,2025-05-11,2025-05-12,First Class
ORD-16735,CUST-1739,REG-02,California,San Francisco,2025-10-08,2025-10-11,Second Class
ORD-16736,CUST-2199,REG-03,Texas,Austin,2024-11-30,2024-12-07,Standard Class
ORD-16737,CUST-1506,REG-04,Illinois,Chicago,2026-05-11,2026-05-18,Standard Class
ORD-16738,CUST-2094,REG-01,Massachusetts,Boston,2024-09-18,2024-09-25,Standard Class
ORD-16739,CUST-1852,REG-02,California,San Francisco,2024-05-09,2024-05-13,Standard Class
ORD-16740,CUST-2768,REG-02,Colorado,Denver,2024-06-19,2024-06-23,Standard Class
ORD-16741,CUST-2248,REG-04,Indiana,Indianapolis,2024-11-10,2024-11-14,Standard Class
ORD-16742,CUST-2188,REG-02,Washington,Seattle,2024-02-25,2024-03-01,Standard Class
ORD-16743,CUST-2022,REG-04,Wisconsin,Milwaukee,2024-02-12,2024-02-19,Standard Class
ORD-16744,CUST-1341,REG-03,North Carolina,Charlotte,2025-06-20,2025-06-25,Standard Class
ORD-16745,CUST-2743,REG-04,Minnesota,Minneapolis,2025-10-23,2025-10-30,Standard Class
ORD-16746,CUST-1319,REG-03,North Carolina,Charlotte,2025-02-24,2025-02-25,First Class
ORD-16747,CUST-1085,REG-01,Ohio,Cleveland,2024-11-01,2024-11-03,Second Class
ORD-16748,CUST-2605,REG-02,Colorado,Denver,2024-03-20,2024-03-26,Standard Class
ORD-16749,CUST-2691,REG-01,New York,New York,2025-07-08,2025-07-14,Standard Class
ORD-16750,CUST-1871,REG-02,California,Los Angeles,2024-10-17,2024-10-21,Standard Class
